SchoolID,SchoolURL,SchoolName,VolumeNumber,PercentTranscribed,ListPage,SchoolXML,SchoolURLClean
4922191,https://www.duchas.ie/en/cbes/4922191?Route=schools,Ros Cré (B.),0548,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922191,https://www.duchas.ie/en/cbes/4922191
4922192,https://www.duchas.ie/en/cbes/4922192?Route=schools,"An Clochar, Roscrea",0549,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922192,https://www.duchas.ie/en/cbes/4922192
4922193,https://www.duchas.ie/en/cbes/4922193?Route=schools,"Clochar na Trócaire, Teampoll Mór",0549,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922193,https://www.duchas.ie/en/cbes/4922193
4922194,https://www.duchas.ie/en/cbes/4922194?Route=schools,Templemore Convent,0550,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922194,https://www.duchas.ie/en/cbes/4922194
4922195,https://www.duchas.ie/en/cbes/4922195?Route=schools,"Scoil na mBráthair, An Teampall Mór",0550,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922195,https://www.duchas.ie/en/cbes/4922195
4922196,https://www.duchas.ie/en/cbes/4922196?Route=schools,Baile an Lóin Tighe (Ballinlonty),0550,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922196,https://www.duchas.ie/en/cbes/4922196
4922197,https://www.duchas.ie/en/cbes/4922197?Route=schools,An Drom (Drom Thurles),0550,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922197,https://www.duchas.ie/en/cbes/4922197
4922198,https://www.duchas.ie/en/cbes/4922198?Route=schools,"Inch, Borrisoleigh",0550,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922198,https://www.duchas.ie/en/cbes/4922198
4922199,https://www.duchas.ie/en/cbes/4922199?Route=schools,"Loughmoe (B.), An Teampoll Mór",0551,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922199,https://www.duchas.ie/en/cbes/4922199
4922200,https://www.duchas.ie/en/cbes/4922200?Route=schools,"Loughmoe (C.), An Teampoll Mór",0551,97,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922200,https://www.duchas.ie/en/cbes/4922200
4922201,https://www.duchas.ie/en/cbes/4922201?Route=schools,"Maighin (B.), An Teampoll Mór",0551,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922201,https://www.duchas.ie/en/cbes/4922201
4922202,https://www.duchas.ie/en/cbes/4922202?Route=schools,"Moyne (C.), An Teampoll Mór",0551,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922202,https://www.duchas.ie/en/cbes/4922202
4922203,https://www.duchas.ie/en/cbes/4922203?Route=schools,"Cill na Coille (Kilemakill), An Teampoll Mór",0551,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922203,https://www.duchas.ie/en/cbes/4922203
4922204,https://www.duchas.ie/en/cbes/4922204?Route=schools,"Scoil na mBráthar, Dúrlas Éile",0552,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922204,https://www.duchas.ie/en/cbes/4922204
4922205,https://www.duchas.ie/en/cbes/4922205?Route=schools,"Clochar na Toirbhirte, Thurles",0552,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922205,https://www.duchas.ie/en/cbes/4922205
4922206,https://www.duchas.ie/en/cbes/4922206?Route=schools,"Clochar na Toirbhirte, Durlas Éile",0553,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922206,https://www.duchas.ie/en/cbes/4922206
4922207,https://www.duchas.ie/en/cbes/4922207?Route=schools,Thurles (No. 2),0553,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922207,https://www.duchas.ie/en/cbes/4922207
4922208,https://www.duchas.ie/en/cbes/4922208?Route=schools,"Rahelty, Dúrlas Éile",0553,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922208,https://www.duchas.ie/en/cbes/4922208
4922209,https://www.duchas.ie/en/cbes/4922209?Route=schools,Leamhach (Leigh),0553,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922209,https://www.duchas.ie/en/cbes/4922209
4922210,https://www.duchas.ie/en/cbes/4922210?Route=schools,"Moycarkey, Thurles",0553,100,https://www.duchas.ie/en/cbes/schools?Page=112&PerPage=20,https://www.duchas.ie/xml/cbes/4922210,https://www.duchas.ie/en/cbes/4922210
4922212,https://www.duchas.ie/en/cbes/4922212?Route=schools,"Mainistir na Croise, Thurles",0554,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922212,https://www.duchas.ie/en/cbes/4922212
4922213,https://www.duchas.ie/en/cbes/4922213?Route=schools,"Gaile, Caisleán Mumhan",0554,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922213,https://www.duchas.ie/en/cbes/4922213
4922214,https://www.duchas.ie/en/cbes/4922214?Route=schools,"Baile Treasna, Caisleán Mumhan (Ballytarsney)",0554,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922214,https://www.duchas.ie/en/cbes/4922214
4922215,https://www.duchas.ie/en/cbes/4922215?Route=schools,"Cnocán an Teampaill, Ros Gréine",0554,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922215,https://www.duchas.ie/en/cbes/4922215
4922216,https://www.duchas.ie/en/cbes/4922216?Route=schools,"Mocklershill, Caiseal",0555,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922216,https://www.duchas.ie/en/cbes/4922216
4922217,https://www.duchas.ie/en/cbes/4922217?Route=schools,"Templenoe, Caiseal",0555,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922217,https://www.duchas.ie/en/cbes/4922217
4922218,https://www.duchas.ie/en/cbes/4922218?Route=schools,"Scoil na mBráthar, Caiseal",0555,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922218,https://www.duchas.ie/en/cbes/4922218
4922219,https://www.duchas.ie/en/cbes/4922219?Route=schools,"Clochar na Toirbhirte, Caiseal",0556,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922219,https://www.duchas.ie/en/cbes/4922219
4922220,https://www.duchas.ie/en/cbes/4922220?Route=schools,Cluainín,0556,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922220,https://www.duchas.ie/en/cbes/4922220
4922221,https://www.duchas.ie/en/cbes/4922221?Route=schools,"Clochar na Trócaire, Drangan",0556,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922221,https://www.duchas.ie/en/cbes/4922221
4922222,https://www.duchas.ie/en/cbes/4922222?Route=schools,"Clochar na Trócaire, Dún Drongáin",0557,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922222,https://www.duchas.ie/en/cbes/4922222
4922223,https://www.duchas.ie/en/cbes/4922223?Route=schools,Dún Drongáin (B.),0557,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922223,https://www.duchas.ie/en/cbes/4922223
4922224,https://www.duchas.ie/en/cbes/4922224?Route=schools,"Clochar na Toirbhirte, Fethard",0557,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922224,https://www.duchas.ie/en/cbes/4922224
4922225,https://www.duchas.ie/en/cbes/4922225?Route=schools,"Cill Loiste (Killusty), Fíodh Árd",0557,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922225,https://www.duchas.ie/en/cbes/4922225
4922226,https://www.duchas.ie/en/cbes/4922226?Route=schools,Cúlmaighin (Coolmoyne),0558,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922226,https://www.duchas.ie/en/cbes/4922226
4922227,https://www.duchas.ie/en/cbes/4922227?Route=schools,"An Clochar, Loughkent, New Inn",0559,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922227,https://www.duchas.ie/en/cbes/4922227
4922228,https://www.duchas.ie/en/cbes/4922228?Route=schools,"Loch an Cheanntaigh (Loughkent), Cathair Dhúin Iascaigh",0559,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922228,https://www.duchas.ie/en/cbes/4922228
4922229,https://www.duchas.ie/en/cbes/4922229?Route=schools,Knockgraffon,0559,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922229,https://www.duchas.ie/en/cbes/4922229
4922230,https://www.duchas.ie/en/cbes/4922230?Route=schools,"Colmán, Fíodh Árd",0559,100,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922230,https://www.duchas.ie/en/cbes/4922230
4922231,https://www.duchas.ie/en/cbes/4922231?Route=schools,Grangemocler (B.) Carrick-on-Suir,0560,93,https://www.duchas.ie/en/cbes/schools?Page=113&PerPage=20,https://www.duchas.ie/xml/cbes/4922231,https://www.duchas.ie/en/cbes/4922231
4922232,https://www.duchas.ie/en/cbes/4922232?Route=schools,Grangemocler (C.) Carrick-on-Suir,0560,97,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922232,https://www.duchas.ie/en/cbes/4922232
4922233,https://www.duchas.ie/en/cbes/4922233?Route=schools,"Baile Domhnaill (Ballydonnell), Mullinahone",0560,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922233,https://www.duchas.ie/en/cbes/4922233
4922234,https://www.duchas.ie/en/cbes/4922234?Route=schools,"Poll an Chapaill, Mullinahone",0560,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922234,https://www.duchas.ie/en/cbes/4922234
4922235,https://www.duchas.ie/en/cbes/4922235?Route=schools,Mullinahone (B.),0560,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922235,https://www.duchas.ie/en/cbes/4922235
4922236,https://www.duchas.ie/en/cbes/4922236?Route=schools,Mullinahone (C.),0560,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922236,https://www.duchas.ie/en/cbes/4922236
4922237,https://www.duchas.ie/en/cbes/4922237?Route=schools,Muileann na hUamhan (C.),0561,98,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922237,https://www.duchas.ie/en/cbes/4922237
4922238,https://www.duchas.ie/en/cbes/4922238?Route=schools,"Baile Sluagh (Ballysloe), Gleann Guail, Dúrlas Éile",0561,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922238,https://www.duchas.ie/en/cbes/4922238
4922239,https://www.duchas.ie/en/cbes/4922239?Route=schools,"Mághthobair (Mohober), Dúrlas Éile",0562,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922239,https://www.duchas.ie/en/cbes/4922239
4922240,https://www.duchas.ie/en/cbes/4922240?Route=schools,Lios na mBroc,0562,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922240,https://www.duchas.ie/en/cbes/4922240
4922241,https://www.duchas.ie/en/cbes/4922241?Route=schools,"Slievardagh (B.), Dúrlas Éile",0562,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922241,https://www.duchas.ie/en/cbes/4922241
4922242,https://www.duchas.ie/en/cbes/4922242?Route=schools,"Fearann Ruaidhrí, Ballingarry, Thurles",0562,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922242,https://www.duchas.ie/en/cbes/4922242
4922243,https://www.duchas.ie/en/cbes/4922243?Route=schools,"Baile an Churraig, Dúrlas Éile",0563,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922243,https://www.duchas.ie/en/cbes/4922243
4922244,https://www.duchas.ie/en/cbes/4922244?Route=schools,"Clochar na Toirbhirte, Baile an Gharrdha",0563,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922244,https://www.duchas.ie/en/cbes/4922244
4922245,https://www.duchas.ie/en/cbes/4922245?Route=schools,Baile an Gharrdha (B.),0563,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922245,https://www.duchas.ie/en/cbes/4922245
4922246,https://www.duchas.ie/en/cbes/4922246?Route=schools,"Gleann Guail, Dúrlas Éile",0563,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/4922246,https://www.duchas.ie/en/cbes/4922246
5162114,https://www.duchas.ie/en/cbes/5162114?Route=schools,"Mágh Glas, Fethard",0564,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/5162114,https://www.duchas.ie/en/cbes/5162114
5162115,https://www.duchas.ie/en/cbes/5162115?Route=schools,"Killenaule, Dúrlas Éile (B.)",0564,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/5162115,https://www.duchas.ie/en/cbes/5162115
5162116,https://www.duchas.ie/en/cbes/5162116?Route=schools,Killenaule (C.),0564,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/5162116,https://www.duchas.ie/en/cbes/5162116
5162117,https://www.duchas.ie/en/cbes/5162117?Route=schools,"Páirc Uí Líathain, Killenaule",0564,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/5162117,https://www.duchas.ie/en/cbes/5162117
5162118,https://www.duchas.ie/en/cbes/5162118?Route=schools,"Graystown, Killenaule",0564,100,https://www.duchas.ie/en/cbes/schools?Page=114&PerPage=20,https://www.duchas.ie/xml/cbes/5162118,https://www.duchas.ie/en/cbes/5162118
5162119,https://www.duchas.ie/en/cbes/5162119?Route=schools,"Nuadhan (Noan), Dúrlas Éile",0564,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162119,https://www.duchas.ie/en/cbes/5162119
4922247,https://www.duchas.ie/en/cbes/4922247?Route=schools,"Presentation Convent, Carraig na Siúire",0565,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922247,https://www.duchas.ie/en/cbes/4922247
4922248,https://www.duchas.ie/en/cbes/4922248?Route=schools,"Convent of Mercy, Carraig na Siúire",0565,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922248,https://www.duchas.ie/en/cbes/4922248
4922249,https://www.duchas.ie/en/cbes/4922249?Route=schools,"Scoil na mBráthar, Carraig na Siúire",0565,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922249,https://www.duchas.ie/en/cbes/4922249
4922250,https://www.duchas.ie/en/cbes/4922250?Route=schools,"Scoil na mBráthar, Carraig na Siúire",0566,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922250,https://www.duchas.ie/en/cbes/4922250
4922251,https://www.duchas.ie/en/cbes/4922251?Route=schools,"Baile Nua Uachtarach, Carraig na Siúire",0566,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922251,https://www.duchas.ie/en/cbes/4922251
5019412,https://www.duchas.ie/en/cbes/5019412?Route=schools,Ballyneal (Kilmurry),0566,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5019412,https://www.duchas.ie/en/cbes/5019412
5019699,https://www.duchas.ie/en/cbes/5019699?Route=schools,Scoil na mBráthar,0566,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5019699,https://www.duchas.ie/en/cbes/5019699
5162120,https://www.duchas.ie/en/cbes/5162120?Route=schools,"Scoil na mBráthar, Clonmel",0567,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162120,https://www.duchas.ie/en/cbes/5162120
5162121,https://www.duchas.ie/en/cbes/5162121?Route=schools,"Model School, Clonmel",0567,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162121,https://www.duchas.ie/en/cbes/5162121
5162122,https://www.duchas.ie/en/cbes/5162122?Route=schools,"Cléireacháin, Cluain Meala",0567,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162122,https://www.duchas.ie/en/cbes/5162122
5162123,https://www.duchas.ie/en/cbes/5162123?Route=schools,"Marlfield, Cluain Meala",0567,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162123,https://www.duchas.ie/en/cbes/5162123
5162124,https://www.duchas.ie/en/cbes/5162124?Route=schools,"Killurney, Cluain Meala",0567,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5162124,https://www.duchas.ie/en/cbes/5162124
5260418,https://www.duchas.ie/en/cbes/5260418?Route=schools,Clonmel Convent,0567C,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5260418,https://www.duchas.ie/en/cbes/5260418
5260427,https://www.duchas.ie/en/cbes/5260427?Route=schools,Morton St. Convent Nat. S.,0567D,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/5260427,https://www.duchas.ie/en/cbes/5260427
4922252,https://www.duchas.ie/en/cbes/4922252?Route=schools,"Lisronagh, Cluain Meala",0568,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922252,https://www.duchas.ie/en/cbes/4922252
4922253,https://www.duchas.ie/en/cbes/4922253?Route=schools,"Baile an Phaoraigh, Cluain Meala",0568,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922253,https://www.duchas.ie/en/cbes/4922253
4922254,https://www.duchas.ie/en/cbes/4922254?Route=schools,"Newtownanner, Cluain Meala",0568,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922254,https://www.duchas.ie/en/cbes/4922254
4922255,https://www.duchas.ie/en/cbes/4922255?Route=schools,"Cill t-Síothláin, Cluain Meala",0568,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922255,https://www.duchas.ie/en/cbes/4922255
4922256,https://www.duchas.ie/en/cbes/4922256?Route=schools,"Cill Chais, Cluain Meala",0568,100,https://www.duchas.ie/en/cbes/schools?Page=115&PerPage=20,https://www.duchas.ie/xml/cbes/4922256,https://www.duchas.ie/en/cbes/4922256
5162125,https://www.duchas.ie/en/cbes/5162125?Route=schools,"Baile an Ghaorthaidh, Cluain Meala",0569,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/5162125,https://www.duchas.ie/en/cbes/5162125
5162126,https://www.duchas.ie/en/cbes/5162126?Route=schools,Garrdha Clochair,0569,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/5162126,https://www.duchas.ie/en/cbes/5162126
5162127,https://www.duchas.ie/en/cbes/5162127?Route=schools,Ceathair Dhúin Iascaigh (B.),0569,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/5162127,https://www.duchas.ie/en/cbes/5162127
5162128,https://www.duchas.ie/en/cbes/5162128?Route=schools,"Ceathair Dhúin Iascaigh, Clochar na Trócaire",0569,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/5162128,https://www.duchas.ie/en/cbes/5162128
4922257,https://www.duchas.ie/en/cbes/4922257?Route=schools,"Sráid na Cille, Cathair Dhún Iascaigh",0570,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922257,https://www.duchas.ie/en/cbes/4922257
4922258,https://www.duchas.ie/en/cbes/4922258?Route=schools,"An Ghráinseach, Cluain Meala",0571,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922258,https://www.duchas.ie/en/cbes/4922258
4922259,https://www.duchas.ie/en/cbes/4922259?Route=schools,"Ardfinnan (B.), Cahir",0571,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922259,https://www.duchas.ie/en/cbes/4922259
4922260,https://www.duchas.ie/en/cbes/4922260?Route=schools,Árd Fhionáin (B.),0571,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922260,https://www.duchas.ie/en/cbes/4922260
4922261,https://www.duchas.ie/en/cbes/4922261?Route=schools,"An Caisleán Nua (C.), Cluain Meala",0571,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922261,https://www.duchas.ie/en/cbes/4922261
4922262,https://www.duchas.ie/en/cbes/4922262?Route=schools,"An Caisleán Nua (B.), Cluain Meala",0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922262,https://www.duchas.ie/en/cbes/4922262
4922263,https://www.duchas.ie/en/cbes/4922263?Route=schools,Currach Chluana (Croughclooney),0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922263,https://www.duchas.ie/en/cbes/4922263
4922264,https://www.duchas.ie/en/cbes/4922264?Route=schools,"Béal Átha Lúibe, Cahir",0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922264,https://www.duchas.ie/en/cbes/4922264
4922265,https://www.duchas.ie/en/cbes/4922265?Route=schools,"An Churrach (Crogh), Árd Fhionáin",0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922265,https://www.duchas.ie/en/cbes/4922265
4922266,https://www.duchas.ie/en/cbes/4922266?Route=schools,"Gormanstown, Árd Fhíonáin",0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922266,https://www.duchas.ie/en/cbes/4922266
4922267,https://www.duchas.ie/en/cbes/4922267?Route=schools,"Caisleán Grás, Cloichín an Mhargaidh",0572,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922267,https://www.duchas.ie/en/cbes/4922267
4922268,https://www.duchas.ie/en/cbes/4922268?Route=schools,"Sceichín an Rince, Cloichín an Mhargaidh",0573,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922268,https://www.duchas.ie/en/cbes/4922268
4922269,https://www.duchas.ie/en/cbes/4922269?Route=schools,"Sceichín an Rince, Cloichín an Mhargaidh",0573,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922269,https://www.duchas.ie/en/cbes/4922269
4922270,https://www.duchas.ie/en/cbes/4922270?Route=schools,"Clochar na Trócaire, Ballyporeen",0573,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922270,https://www.duchas.ie/en/cbes/4922270
4922271,https://www.duchas.ie/en/cbes/4922271?Route=schools,Ballyporeen,0573,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922271,https://www.duchas.ie/en/cbes/4922271
4922272,https://www.duchas.ie/en/cbes/4922272?Route=schools,Cloichín an Mhargaidh,0573,100,https://www.duchas.ie/en/cbes/schools?Page=116&PerPage=20,https://www.duchas.ie/xml/cbes/4922272,https://www.duchas.ie/en/cbes/4922272
4922273,https://www.duchas.ie/en/cbes/4922273?Route=schools,Clogheen Convent,0573,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922273,https://www.duchas.ie/en/cbes/4922273
5162129,https://www.duchas.ie/en/cbes/5162129?Route=schools,"Convent of Mercy, Clogheen",0574,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/5162129,https://www.duchas.ie/en/cbes/5162129
5162130,https://www.duchas.ie/en/cbes/5162130?Route=schools,"Árdán, An Bháinseach",0574,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/5162130,https://www.duchas.ie/en/cbes/5162130
4922274,https://www.duchas.ie/en/cbes/4922274?Route=schools,An Bháinseach (C.),0575,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922274,https://www.duchas.ie/en/cbes/4922274
4922275,https://www.duchas.ie/en/cbes/4922275?Route=schools,Bansha (B.),0575,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922275,https://www.duchas.ie/en/cbes/4922275
4922276,https://www.duchas.ie/en/cbes/4922276?Route=schools,"Bealach, Bansha",0575,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922276,https://www.duchas.ie/en/cbes/4922276
4922277,https://www.duchas.ie/en/cbes/4922277?Route=schools,Tankerstown,0575,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922277,https://www.duchas.ie/en/cbes/4922277
4922278,https://www.duchas.ie/en/cbes/4922278?Route=schools,"Baile Droichid, Cathair Dún Iascaigh",0576,100,https://www.duchas.ie/en/cbes/schools?Page=117&PerPage=20,https://www.duchas.ie/xml/cbes/4922278,https://www.duchas.ie/en/cbes/4922278
